,Date,Volume,Open,High,Low,Adj Close
49,2024-12-26,76651210.0,465.16,465.3299,451.02,454.13
48,2024-12-27,82666820.0,449.52,450.0,426.5,431.66
47,2024-12-30,64941010.0,419.4,427.0,415.75,417.41
46,2024-12-31,76825120.0,423.79,427.93,402.54,403.84
45,2025-01-02,109710700.0,390.1,392.7299,373.04,379.28
44,2025-01-03,95423330.0,381.48,411.8799,379.45,410.44
43,2025-01-06,85516530.0,423.2,426.43,401.7,411.05
42,2025-01-07,75699530.0,405.83,414.33,390.0,394.36
41,2025-01-08,73038810.0,392.95,402.4999,387.4,394.94
40,2025-01-10,62287330.0,391.4,399.28,377.29,394.74
39,2025-01-13,67580490.0,383.21,403.79,380.07,403.31
38,2025-01-14,84565020.0,414.34,422.64,394.54,396.36
37,2025-01-15,81375460.0,409.9,429.8,405.661,428.22
36,2025-01-16,68335150.0,423.49,424.0,409.13,413.82
35,2025-01-17,94991430.0,421.5,439.74,419.75,426.5
34,2025-01-21,87320890.0,432.64,433.2,406.31,424.07
33,2025-01-22,60963340.0,416.81,428.0,414.59,415.11
32,2025-01-23,50690590.0,416.06,420.73,408.95,412.38
31,2025-01-24,56427150.0,414.45,418.88,405.78,406.58
30,2025-01-27,58125510.0,394.8,406.69,389.0,397.15
29,2025-01-28,48910680.0,396.91,400.59,386.5,398.09
28,2025-01-29,68033650.0,395.21,398.5899,384.48,389.1
27,2025-01-30,98092880.0,410.78,412.5,384.41,400.28
26,2025-01-31,83568220.0,401.53,419.99,401.34,404.6
25,2025-02-03,93732120.0,386.68,389.17,374.36,383.68
24,2025-02-04,57072240.0,382.63,394.0,381.4,392.21
23,2025-02-05,57614720.0,387.51,388.39,375.53,378.17
22,2025-02-06,77918230.0,373.03,375.4,363.18,374.32
21,2025-02-07,70298260.0,370.19,380.5459,360.34,361.62
20,2025-02-10,77514900.0,356.21,362.7,350.51,350.73
19,2025-02-11,118543400.0,345.8,349.37,325.1,328.5
18,2025-02-12,105382700.0,329.94,346.4,329.12,336.51
17,2025-02-13,89441520.0,345.0,358.69,342.85,355.94
16,2025-02-14,68277280.0,360.62,362.0,347.5,355.84
15,2025-02-18,51631700.0,355.01,359.1,350.02,354.11
14,2025-02-19,67094370.0,354.0,367.34,353.67,360.56
13,2025-02-20,45965350.0,361.51,362.3,348.0,354.4
12,2025-02-21,74058650.0,353.44,354.98,334.42,337.8
11,2025-02-24,76052320.0,338.14,342.3973,324.7,330.53
10,2025-02-25,134228800.0,327.025,328.89,297.2512,302.8
9,2025-02-26,100118300.0,303.715,309.0,288.04,290.8
8,2025-02-27,101748200.0,291.16,297.23,280.88,281.95
7,2025-02-28,115697000.0,279.5,293.88,273.6,292.98
6,2025-03-03,115551400.0,300.34,303.94,277.3,284.65
5,2025-03-04,126706600.0,270.93,284.35,261.8401,272.04
4,2025-03-05,94042910.0,272.92,279.55,267.71,279.1
3,2025-03-06,98451570.0,272.06,272.65,260.02,263.45
2,2025-03-07,102369600.0,259.32,266.2499,250.73,262.67
1,2025-03-10,189076900.0,252.535,253.37,220.0,222.15
0,2025-03-11,174896400.0,225.305,237.0649,217.02,230.58
